547.765, 9.90895, 1.8945
518.45, 24.4792, 2.58597
516.816, 16.7944, -0.676965
503.661, 26.499, -1.91702
513.702, -5.96742, -2.18146
517.672, 26.1668, 1.89127
520.739, -14.2176, -0.960244
507.313, -13.1908, 2.2077
499.765, -3.29093, 1.87832
515.474, -13.3086, -2.12323
514.462, 27.2959, -1.64402
515.082, -4.25787, 2.90775
532.117, 14.3844, -2.74082
512.072, -7.3189, -2.70626
501.783, -6.52859, 2.97866
529.04, -2.67582, -1.58469
554.105, -1.85514, -2.50025
499.738, 24.6199, -1.9892
543.932, 0.271192, 0.705903
507.907, -13.3933, -1.71109
524.579, 10.619, -1.30189
537.358, -8.63339, -1.7513
497.477, 1.32667, -2.96337
545.762, 7.12885, 1.95962
540.57, -7.73594, 2.02316
522.287, 0.943341, -1.73862
521.021, -11.8206, 2.13144
511.175, 12.5375, 2.62225
528.495, 9.73438, -1.77727
510.269, 25.8907, 1.08414
502.794, -21.3263, -1.07601
569.909, -0.472782, -0.945094
500.177, -20.9515, -0.0773136
512.019, -5.46081, 3.0981
503.467, -6.14996, 1.2579
534.674, -9.5682, -1.17956
527.248, 18.9895, 0.289157
516.403, 13.8735, -2.40209
538.297, -10.8832, 0.603196
500.011, 15.7667, 2.72543
545.612, -6.07817, -2.72749
508.086, -0.504807, -0.50453
519.816, -12.3838, -1.02209
498.746, 15.3452, -2.65772
508.893, -17.3866, 3.0384
547.069, 7.74838, -1.72145
520.667, -10.8526, -2.4478
572.33, -0.309994, 0.621701
501.968, 21.7878, -0.447055
518.015, 27.4414, -0.54807
542.718, 16.0915, 3.10672
516.236, 23.7243, 0.135872
520.278, -6.39491, 0.45248
543.109, 0.87044, 1.61456
555.995, 6.75212, -1.72277
501.506, -6.53934, 1.40788
516.016, 23.8703, -2.7176
555.513, -1.31118, 3.03487
503.061, 19.1422, -2.17629
525.474, -4.78624, 1.92758
499.511, -23.2301, -1.99576
522.393, -9.71697, -0.757353
515.079, -25.8404, 1.07102
577.642, -3.80024, 1.69018
619.005, 40.9868, 0.556585
613.705, 34.4337, 1.50296
627.663, 50.8354, 1.92096
577.661, 0.132688, 0.384129
598.785, 21.6115, 1.97505
617.561, 54.5295, 1.48172
618.608, 51.9102, -0.300183
624.358, 52.88, 0.790939
619.616, 47.6728, 0.319043
622.056, 45.3851, 2.66872
598.76, 21.1576, 1.88312
612.544, 37.1799, -0.91082
638.149, 3.98113, -1.9693
605.274, 19.3189, -1.95553
587.464, 6.74067, 0.0692051
627.396, 33.8282, 0.232242
632.162, 28.1057, 0.875291
620.859, 12.9452, 1.24585
643.829, 15.5289, 2.31709
658.626, 9.36986, 1.97196
612.398, -2.94693, -1.47227
613.294, 68.271, 0.876089
597.999, 77.6607, 0.360301
588.669, 73.2005, -2.04931
605.35, 74.0175, 2.30601
604.245, 61.5795, -3.10812
613.093, 68.262, 0.869185
578.192, 3.03596, -1.79766
644.615, 33.6134, -0.0509697
598.613, 72.437, -1.33036
578.978, 4.03436, -2.33952
599.283, 71.7516, 1.99819
628.439, 23.0742, 1.65051
645.357, 21.3523, 2.37397
645.786, 25.3006, 1.3651
598.462, 55.7048, 0.56948
596.449, 56.9203, -1.0499
592.718, 20.1959, 1.41
593.568, 72.632, 3.01186
599.695, 35.796, -1.47886
609.196, 78.6576, 1.62161
579.902, 30.023, 2.79806
577.624, 73.5201, 2.11318
588.137, 68.4874, -2.38847
601.248, 65.7753, -1.42871
588.154, 72.3299, 1.95943
594.477, 81.5144, -0.233169
605.365, 56.2557, 1.72821
625.471, -45.6601, 1.4506
611.742, -30.2848, 3.02112
635.604, 19.4905, 0.267925
564.39, -45.5723, -1.53916
602.813, -43.4296, 2.70616
578.222, 4.33455, 3.03037
558.679, 46.2368, 2.18561
547.032, 64.6963, 0.527468
559.359, -42.4322, -1.43678
573.86, 60.5822, -2.57831
538.539, 72.0904, -1.25582
574.051, -25.289, 2.53898
566.451, 82.5849, 2.65174
567.625, 58.809, 2.27622
579.841, 64.5947, -2.56547
585.473, 84.0991, -3.03343
588.934, 32.7532, 0.405115
601.67, 75.738, 0.849026
611.324, 77.7118, 2.33693
591.078, 40.1575, 0.667979
610.946, 65.0938, -0.3637
582.874, 17.5669, -1.26802
604.067, 69.8445, -1.09013
597.764, 50.8378, -0.985837
595.315, 72.161, -1.7992
595.164, 59.9734, 0.170027
605.845, 66.7156, 0.436493
516.549, -3.10642, 2.72252
