-6.15816, 8.37843, -3.07807
-5.64668, 9.12486, 1.40723
-3.08029, 7.88375, 1.0243
-7.15451, 8.94334, 1.06751
-2.66535, 7.97727, 1.58088
-3.96316, 9.11336, -2.43537
-5.14875, 8.32976, -1.17903
-8.01381, 8.21555, -2.43516
-9.2967, 8.7509, 1.30895
-5.47583, 9.34421, 0.798696
-4.15116, 9.01636, 0.929644
-6.35985, 9.33137, -1.06811
-6.69858, 9.68523, -0.455373
-6.46463, 8.97849, -2.67969
-4.5788, 8.34208, 0.350624
-8.86298, 9.60957, -1.53211
-10.066, 8.67688, 2.95247
-7.3197, 8.31396, -2.37171
-8.41519, 8.97467, 2.44342
-8.17381, 9.82076, 2.91421
-6.86076, 9.53792, 0.224189
-4.62492, 8.75336, -1.85703
-6.07133, 9.08898, 0.527008
-11.4001, 9.44871, 1.18788
-10.2955, 9.62769, -0.685361
-5.21373, 9.26561, -2.05344
-5.22888, 8.45898, -0.814098
-10.0091, 9.37212, -1.70175
-12.4485, 9.54383, -0.8786
-11.298, 9.48607, 1.81077
-10.9319, 9.75096, 2.35418
-9.84682, 9.12789, 0.72123
-8.13528, 9.36312, -0.539771
-10.9938, 9.90103, 0.959421
-11.2561, 9.71102, 1.8471
-10.5105, 9.54345, 0.521194
-9.35939, 10.1009, -0.645244
-10.7732, 8.73598, 0.718177
-7.95665, 8.94808, 0.322881
-10.2056, 9.66107, 1.96959
-10.0554, 9.05129, 1.03559
-10.7432, 10.1813, -1.91487
-10.8033, 9.85447, 2.42351
-9.04993, 9.00848, 2.82716
-8.92227, 9.0414, 1.44205
-11.9384, 9.74219, 0.677921
-7.79738, 9.3561, 2.77158
-11.5915, 9.44119, 1.39017
-6.7116, 8.90969, 1.96428
-9.51946, 9.99207, -0.601663
-9.06541, 8.86219, -0.167434
-10.1805, 8.61654, -1.68377
-10.2033, 9.29667, -1.58967
-8.41014, 9.74706, 2.60172
-12.5405, 9.65169, 1.72912
-10.4999, 10.2912, -2.33187
-7.11887, 8.61687, 3.07329
-11.3395, 9.6903, 1.94257
-8.51135, 8.63278, 1.87396
-8.06644, 9.96327, -0.927257
-11.5255, 9.95179, 0.599779
-10.569, 9.84102, 0.701773
-10.4658, 9.16383, 1.14301
-12.3516, 9.75561, 2.2694
-9.84651, 9.79356, 2.49582
-9.50603, 8.75661, -2.31715
-8.07414, 9.09397, -2.14453
-8.42386, 8.44824, 1.05453
-10.1478, 9.5588, -0.721998
-11.6266, 9.36871, -2.009
-9.24742, 10.2593, 0.13014
-12.2984, 10.6211, -0.915264
-9.97456, 10.1886, -1.75607
-9.41486, 9.14813, -0.739267
-10.4425, 9.10074, -2.62401
-11.471, 9.51617, -2.10418
-10.1155, 9.48531, 0.672031
-9.20268, 9.33162, 0.112767
-11.5423, 9.75301, -0.182394
-10.663, 13.1342, -1.19153
-10.3143, 10.1292, 3.02678
-12.479, 9.38059, 2.71966
-10.6521, 13.1465, 2.10599
-11.3915, 10.1587, -2.58069
-9.9517, 9.20291, 2.82184
-10.6789, 9.49432, 1.245
-10.7491, 9.46949, 1.02705
-11.5657, 9.48778, -1.80231
-11.7891, 9.70813, -2.05371
-10.8128, 9.56921, 2.48619
-12.4792, 9.37889, -2.10507
-12.568, 9.38649, -1.83809
-11.4523, 9.32042, -1.60886
-12.5466, 9.33287, 1.32978
-11.1521, 9.73518, 0.395156
-12.1224, 9.27394, -2.37917
-11.8636, 10.2044, -2.03772
-12.3129, 9.9887, 0.843922
-13.4929, 10.2405, -0.220403
-11.7913, 9.71959, -0.0705137
-11.9747, 9.37113, 2.04468
-11.6371, 10.2452, -1.92884
-13.5818, 10.1921, 2.60584
-13.7592, 10.4994, -0.979524
-12.2004, 9.9156, -1.49041
-14.1791, 10.1705, -1.38812
-14.3466, 10.2996, -3.02557
-13.7777, 11.1021, -2.29589
-14.7172, 11.8145, 1.69779
-14.1525, 11.5105, -2.41526
-14.1952, 13.0208, -0.410429
-14.2553, 12.9715, 2.11037
-13.7955, 14.7124, 1.96199
-13.4118, 11.0091, 0.786319
-12.9866, 10.1349, -1.48934
-14.1964, 13.8014, -2.41587
-14.2195, 11.1416, 0.724518
-14.1559, 11.1423, 1.56257
-13.8358, 12.7218, -1.40355
-13.8408, 11.6871, 2.7482
-13.2888, 15.6431, -2.08959
-13.7162, 10.7629, -0.966125
-14.3678, 11.8314, -2.75025
-14.283, 12.2174, -2.30358
-13.2431, 14.3395, 0.595303
-14.1088, 10.879, -0.407751
-13.29, 12.6082, -2.54705
-14.0927, 13.3607, 1.4451
-13.4029, 14.2926, -0.0629707
-12.704, 13.44, -1.69347
-14.3286, 11.9121, -3.11184
-10.0377, 9.37857, -1.59308
1.23109, 3.8741, 2.925
-3.92982, 6.60199, 1.29058
-7.13111, 7.26197, -0.712946
-4.26443, 6.27598, 1.48794
-0.868149, 5.36535, 3.00488
1.35353, 5.24239, 2.84309
-6.47426, 7.30359, -1.82545
-9.34552, 8.35232, -0.982084
-5.01386, 6.3246, -3.03761
-9.31635, 7.89932, -2.41651
3.41863, 3.35834, 2.58802
-2.63907, 4.81576, -3.1139
1.23032, 5.48524, -0.823977
-1.16585, 6.62371, 3.0821
-2.81868, 7.5298, -1.90414
-0.188828, 6.76617, -0.694655
-5.27728, 8.04306, -1.48587
5.14152, 6.87682, 2.94397
-11.3822, 9.77632, 2.15013
-4.20013, 8.13956, -2.33955
-1.65959, 6.41747, -2.21309
0.589824, 5.7027, 2.97181
-13.0739, 9.78199, 0.891851
-4.99573, 8.22259, -2.05783
-3.03258, 7.36997, 1.25236
1.01448, 6.74287, -1.3779
-1.27253, 8.26522, 1.98778
-5.52156, 7.5378, 2.05057
-11.1458, 9.61765, -0.185663
-2.31496, 6.41335, -2.07627
